,date,time,bid,bs,ask,as
2871,2023-01-02,1672638430.0,1202.73,21.1582177,1202.74,3.7601828
2872,2023-01-02,1672638431.0,1202.73,21.1582177,1202.74,3.7601828
2873,2023-01-02,1672638432.0,1202.73,21.1582177,1202.74,3.7601828
2874,2023-01-02,1672638433.0,1202.73,21.1582177,1202.74,3.7601828
2875,2023-01-02,1672638434.0,1202.73,21.1582177,1202.74,3.7601828
2876,2023-01-02,1672638435.0,1202.73,16.1582177,1202.74,3.7601828
2877,2023-01-02,1672638436.0,1202.73,12.0459076,1202.74,10.7601828
2878,2023-01-02,1672638437.0,1202.73,12.0459076,1202.74,10.7601828
2879,2023-01-02,1672638438.0,1202.73,12.0459076,1202.74,12.8250352
2880,2023-01-02,1672638439.0,1202.73,12.0459076,1202.74,12.8250352
2881,2023-01-02,1672638440.0,1202.73,12.0459076,1202.74,10.7601828
2882,2023-01-02,1672638441.0,1202.73,12.0459076,1202.74,12.8250352
2883,2023-01-02,1672638442.0,1202.73,12.0459076,1202.74,12.8250352
2884,2023-01-02,1672638443.0,1202.73,12.0459076,1202.74,12.8250352
2885,2023-01-02,1672638444.0,1202.73,12.0459076,1202.74,12.8250352
2886,2023-01-02,1672638445.0,1202.73,12.046052,1202.74,10.7601828
2887,2023-01-02,1672638446.0,1202.73,12.046052,1202.74,10.7601828
2888,2023-01-02,1672638447.0,1202.73,12.046052,1202.74,10.7601828
2889,2023-01-02,1672638448.0,1202.73,12.046052,1202.74,12.8250352
2890,2023-01-02,1672638449.0,1202.73,12.046052,1202.74,12.8250352
2891,2023-01-02,1672638450.0,1202.73,12.046052,1202.74,12.8250352
2892,2023-01-02,1672638451.0,1202.73,12.046052,1202.74,12.8250352
2893,2023-01-02,1672638452.0,1202.73,12.046052,1202.74,10.7565047
2894,2023-01-02,1672638453.0,1202.73,12.046052,1202.74,10.7565047
2895,2023-01-02,1672638454.0,1202.73,12.046052,1202.74,10.7565047
2896,2023-01-02,1672638455.0,1202.73,12.046052,1202.74,10.7565047
2897,2023-01-02,1672638456.0,1202.73,15.7206824,1202.74,10.7565047
2898,2023-01-02,1672638457.0,1202.73,15.7206824,1202.74,10.7565047
2899,2023-01-02,1672638458.0,1202.73,15.7206824,1202.74,10.7565047
2900,2023-01-02,1672638459.0,1202.73,20.7206824,1202.74,10.7565047
2901,2023-01-02,1672638460.0,1202.73,15.7206824,1202.74,10.7565047
2902,2023-01-02,1672638461.0,1202.73,15.7206824,1202.74,10.7565047
2903,2023-01-02,1672638462.0,1202.73,15.7206824,1202.74,12.8213571
2904,2023-01-02,1672638463.0,1202.73,15.7206824,1202.74,10.7540124
2905,2023-01-02,1672638464.0,1202.73,15.7206824,1202.74,10.7540124
2906,2023-01-02,1672638465.0,1202.73,15.7206824,1202.74,10.7540124
2907,2023-01-02,1672638466.0,1202.73,15.7206824,1202.74,10.7540124
2908,2023-01-02,1672638467.0,1202.73,15.7206824,1202.74,12.8188648
2909,2023-01-02,1672638468.0,1202.73,20.7206824,1202.74,3.7540124
2910,2023-01-02,1672638469.0,1202.73,20.7206824,1202.74,3.7540124
2911,2023-01-02,1672638470.0,1202.73,20.7206824,1202.74,3.3526336
2912,2023-01-02,1672638471.0,1202.73,20.7206824,1202.74,3.3526336
2913,2023-01-02,1672638472.0,1202.73,20.6761825,1202.74,5.417486
2914,2023-01-02,1672638473.0,1202.73,20.6761825,1202.74,5.417486
2915,2023-01-02,1672638474.0,1202.73,20.6761825,1202.74,3.3526336
2916,2023-01-02,1672638475.0,1202.73,15.6761825,1202.74,12.417486
2917,2023-01-02,1672638476.0,1202.73,15.6761825,1202.74,12.417486
2918,2023-01-02,1672638477.0,1202.73,15.6761825,1202.74,10.3526336
2919,2023-01-02,1672638478.0,1202.73,15.6761825,1202.74,12.417486
2920,2023-01-02,1672638479.0,1202.73,16.0027499,1202.74,10.3526336
2921,2023-01-02,1672638480.0,1202.73,16.0027499,1202.74,12.417486
2922,2023-01-02,1672638481.0,1202.73,21.0027499,1202.74,3.3526336
2923,2023-01-02,1672638482.0,1202.73,21.0027499,1202.74,3.3526336
2924,2023-01-02,1672638483.0,1202.73,21.0027499,1202.74,3.3526336
2925,2023-01-02,1672638484.0,1202.73,21.0027499,1202.74,3.3526336
2926,2023-01-02,1672638485.0,1202.73,21.0027499,1202.74,3.3526336
2927,2023-01-02,1672638486.0,1202.73,21.0027499,1202.74,3.3526336
2928,2023-01-02,1672638487.0,1202.73,21.0027499,1202.74,3.3526336
2929,2023-01-02,1672638488.0,1202.73,21.0027499,1202.74,3.3526336
2930,2023-01-02,1672638489.0,1202.73,21.0027499,1202.74,3.3526336
2931,2023-01-02,1672638490.0,1202.73,21.0027499,1202.74,3.3526336
2932,2023-01-02,1672638491.0,1202.73,21.0027499,1202.74,3.3526336
2933,2023-01-02,1672638492.0,1202.73,21.0027499,1202.74,3.3526336
2934,2023-01-02,1672638493.0,1202.73,16.0027499,1202.74,10.3526336
2935,2023-01-02,1672638494.0,1202.73,12.0015521,1202.74,12.417486
2936,2023-01-02,1672638495.0,1202.73,0.0001444,1202.74,12.417486
2937,2023-01-02,1672638496.0,1202.73,0.0001444,1202.74,12.417486
2938,2023-01-02,1672638497.0,1202.73,0.0001444,1202.74,12.417486
2939,2023-01-02,1672638498.0,1202.73,0.0001444,1202.74,12.417486
2940,2023-01-02,1672638499.0,1202.73,0.0001444,1202.74,12.417486
2941,2023-01-02,1672638500.0,1202.73,0.0001444,1202.74,12.417486
2942,2023-01-02,1672638501.0,1202.73,0.0001444,1202.74,12.417486
2943,2023-01-02,1672638502.0,1202.73,31.132708,1202.74,12.417486
2944,2023-01-02,1672638503.0,1202.73,31.132708,1202.74,10.3526336
2945,2023-01-02,1672638504.0,1202.73,31.132708,1202.74,12.417486
2946,2023-01-02,1672638505.0,1202.73,31.132708,1202.74,12.417486
2947,2023-01-02,1672638506.0,1202.73,31.1325636,1202.74,11.4145855
2948,2023-01-02,1672638507.0,1202.73,31.1325636,1202.74,11.4145855
2949,2023-01-02,1672638508.0,1202.73,25.6325637,1202.74,9.3497331
2950,2023-01-02,1672638509.0,1202.73,25.6325637,1202.74,11.4145855
2951,2023-01-02,1672638510.0,1202.73,25.6325637,1202.74,11.4145855
2952,2023-01-02,1672638511.0,1202.73,30.6325637,1202.74,4.4145855
2953,2023-01-02,1672638512.0,1202.73,30.6325637,1202.74,2.3497331
2954,2023-01-02,1672638513.0,1202.73,30.6325637,1202.74,2.3497331
2955,2023-01-02,1672638514.0,1202.73,30.6325637,1202.74,2.3497331
2956,2023-01-02,1672638515.0,1202.73,25.6325637,1202.74,9.3497331
2957,2023-01-02,1672638516.0,1202.73,25.6325637,1202.74,11.4145855
2958,2023-01-02,1672638517.0,1202.64,15.2945132,1202.65,17.809029
2959,2023-01-02,1672638518.0,1202.64,24.0793724,1202.65,11.1167439
2960,2023-01-02,1672638519.0,1202.64,24.0793724,1202.65,15.2944498
2961,2023-01-02,1672638520.0,1202.64,24.0793724,1202.65,15.2944498
2962,2023-01-02,1672638521.0,1202.64,24.0793724,1202.65,15.2944498
2963,2023-01-02,1672638522.0,1202.64,24.0793724,1202.65,15.2944498
2964,2023-01-02,1672638523.0,1202.64,24.0793724,1202.65,15.2944498
2965,2023-01-02,1672638524.0,1202.64,24.0793724,1202.65,15.2944498
2966,2023-01-02,1672638525.0,1202.64,24.0793724,1202.65,15.2944498
2967,2023-01-02,1672638526.0,1202.64,24.0793724,1202.65,15.2944498
2968,2023-01-02,1672638527.0,1202.64,24.0793724,1202.65,15.2944498
2969,2023-01-02,1672638528.0,1202.64,24.0793724,1202.65,15.2944498
2970,2023-01-02,1672638529.0,1202.64,24.0793724,1202.65,15.2944498
2971,2023-01-02,1672638530.0,1202.64,24.0793724,1202.65,17.3593022
2972,2023-01-02,1672638531.0,1202.64,24.0793724,1202.65,15.2944498
2973,2023-01-02,1672638532.0,1202.64,24.0793724,1202.65,15.2944498
2974,2023-01-02,1672638533.0,1202.64,24.0793724,1202.65,11.1167439
2975,2023-01-02,1672638534.0,1202.64,24.0793724,1202.65,13.1815963
2976,2023-01-02,1672638535.0,1202.64,24.0793724,1202.65,13.1815963
2977,2023-01-02,1672638536.0,1202.64,24.0793724,1202.65,13.1815963
2978,2023-01-02,1672638537.0,1202.64,24.0793724,1202.65,13.1815963
2979,2023-01-02,1672638538.0,1202.64,24.0793724,1202.65,13.1815963
2980,2023-01-02,1672638539.0,1202.64,24.0793724,1202.65,11.1167439
2981,2023-01-02,1672638540.0,1202.64,24.0793724,1202.65,13.1815963
2982,2023-01-02,1672638541.0,1202.64,24.0793724,1202.65,14.6317502
2983,2023-01-02,1672638542.0,1202.64,24.0793724,1202.65,14.6317502
2984,2023-01-02,1672638543.0,1202.64,24.0793724,1202.65,14.6292885
2985,2023-01-02,1672638544.0,1202.64,24.0793724,1202.65,14.6292885
2986,2023-01-02,1672638545.0,1202.64,24.0793724,1202.65,14.6185149
2987,2023-01-02,1672638546.0,1202.64,24.0793724,1202.65,11.1035086
2988,2023-01-02,1672638547.0,1202.64,24.0793724,1202.65,11.1035086
2989,2023-01-02,1672638548.0,1202.64,24.0793724,1202.65,13.168361
2990,2023-01-02,1672638549.0,1202.64,12.0034879,1202.65,16.7761617
2991,2023-01-02,1672638550.0,1202.64,12.0034879,1202.65,16.7761617
2992,2023-01-02,1672638551.0,1202.64,12.0034879,1202.65,16.7761617
2993,2023-01-02,1672638552.0,1202.64,16.1153727,1202.65,16.7761617
2994,2023-01-02,1672638553.0,1202.64,16.1153727,1202.65,16.7761617
2995,2023-01-02,1672638554.0,1202.64,16.1153727,1202.65,16.7761617
2996,2023-01-02,1672638555.0,1202.64,16.1153727,1202.65,16.7761617
2997,2023-01-02,1672638556.0,1202.64,16.1153727,1202.65,16.7761617
2998,2023-01-02,1672638557.0,1202.64,16.1153727,1202.65,16.7761617
2999,2023-01-02,1672638558.0,1202.64,16.1153727,1202.65,16.7720076
3000,2023-01-02,1672638559.0,1202.64,21.1153727,1202.65,10.8852282
3001,2023-01-02,1672638560.0,1202.64,21.1153727,1202.65,10.8852282
3002,2023-01-02,1672638561.0,1202.64,21.1153727,1202.65,14.8575801
3003,2023-01-02,1672638562.0,1202.64,21.1153727,1202.65,14.4025311
3004,2023-01-02,1672638563.0,1202.64,21.1153727,1202.65,14.4025311
3005,2023-01-02,1672638564.0,1202.64,21.1153727,1202.65,14.4025311
3006,2023-01-02,1672638565.0,1202.64,21.1153727,1202.65,10.4301792
3007,2023-01-02,1672638566.0,1202.64,21.1153727,1202.65,10.4301792
3008,2023-01-02,1672638567.0,1202.64,21.1153727,1202.65,10.4301792
3009,2023-01-02,1672638568.0,1202.64,21.1153727,1202.65,10.4301792
3010,2023-01-02,1672638569.0,1202.64,21.1153727,1202.65,10.4301792
3011,2023-01-02,1672638570.0,1202.64,21.1153727,1202.65,10.4301792
3012,2023-01-02,1672638571.0,1202.64,21.1153727,1202.65,10.4301792
3013,2023-01-02,1672638572.0,1202.64,21.1153727,1202.65,10.4301792
3014,2023-01-02,1672638573.0,1202.64,21.1153727,1202.65,10.4301792
3015,2023-01-02,1672638574.0,1202.64,21.1153727,1202.65,10.4301792
3016,2023-01-02,1672638575.0,1202.64,21.1153727,1202.65,10.4301792
3017,2023-01-02,1672638576.0,1202.64,21.1153727,1202.65,10.4301792
3018,2023-01-02,1672638577.0,1202.64,21.1149194,1202.65,10.4301792
3019,2023-01-02,1672638578.0,1202.64,21.1149194,1202.65,10.4301792
3020,2023-01-02,1672638579.0,1202.64,21.1149194,1202.65,10.4301792
3021,2023-01-02,1672638580.0,1202.64,21.1149194,1202.65,10.4301792
3022,2023-01-02,1672638581.0,1202.64,21.1149194,1202.65,10.4301792
3023,2023-01-02,1672638582.0,1202.64,21.1149194,1202.65,10.4301792
3024,2023-01-02,1672638583.0,1202.64,21.1149194,1202.65,10.4301792
3025,2023-01-02,1672638584.0,1202.64,21.1149194,1202.65,10.4350189
3026,2023-01-02,1672638585.0,1202.64,21.1149194,1202.65,10.4350189
3027,2023-01-02,1672638586.0,1202.64,21.1149194,1202.65,10.4350189
3028,2023-01-02,1672638587.0,1202.64,21.1149194,1202.65,10.4350189
3029,2023-01-02,1672638588.0,1202.64,21.1149194,1202.65,10.4350189
3030,2023-01-02,1672638589.0,1202.64,21.1149194,1202.65,10.4350189
3031,2023-01-02,1672638590.0,1202.64,21.1149194,1202.65,10.4350189
3032,2023-01-02,1672638591.0,1202.64,29.0149194,1202.65,10.227619
3033,2023-01-02,1672638592.0,1202.64,29.0149194,1202.65,10.227619
3034,2023-01-02,1672638593.0,1202.64,29.0149194,1202.65,10.227619
3035,2023-01-02,1672638594.0,1202.64,29.0149194,1202.65,10.227619
3036,2023-01-02,1672638595.0,1202.64,29.0149194,1202.65,10.227619
3037,2023-01-02,1672638596.0,1202.64,29.0149194,1202.65,0.0048397
3038,2023-01-02,1672638597.0,1202.64,29.0149194,1202.65,0.0048397
3039,2023-01-02,1672638598.0,1202.64,29.0149194,1202.65,0.0048397
3040,2023-01-02,1672638599.0,1202.64,29.0149194,1202.65,0.0048397
3041,2023-01-02,1672638600.0,1202.64,29.0149194,1202.65,0.0048397
3042,2023-01-02,1672638601.0,1202.64,29.0149194,1202.65,0.0048397
3043,2023-01-02,1672638602.0,1202.64,29.0149194,1202.65,0.0048397
3044,2023-01-02,1672638603.0,1202.64,29.0149194,1202.65,0.0048397
3045,2023-01-02,1672638604.0,1202.64,29.0149194,1202.65,0.0048397
3046,2023-01-02,1672638605.0,1202.64,29.0149194,1202.65,0.0040089
3047,2023-01-02,1672638606.0,1202.64,29.0149194,1202.65,0.0040089
3048,2023-01-02,1672638607.0,1202.64,29.0149194,1202.65,0.0040089
3049,2023-01-02,1672638608.0,1202.64,29.0149194,1202.65,0.0040089
3050,2023-01-02,1672638609.0,1202.68,27.6657894,1202.69,9.7209973
3051,2023-01-02,1672638610.0,1202.73,17.4443479,1202.74,0.0004
3052,2023-01-02,1672638611.0,1202.73,17.4443479,1202.74,0.0004
3053,2023-01-02,1672638612.0,1202.73,17.4443479,1202.74,0.0004
3054,2023-01-02,1672638613.0,1202.73,17.4443479,1202.74,0.0004
3055,2023-01-02,1672638614.0,1202.73,17.4443479,1202.74,0.0004
3056,2023-01-02,1672638615.0,1202.73,17.4443479,1202.74,0.0004
3057,2023-01-02,1672638616.0,1202.73,17.4443479,1202.74,0.0004
3058,2023-01-02,1672638617.0,1202.81,27.5446943,1202.82,1.9546175
3059,2023-01-02,1672638618.0,1202.97,0.3094741,1202.98,7.0
3060,2023-01-02,1672638619.0,1202.91,25.8866287,1202.92,13.3068056
3061,2023-01-02,1672638620.0,1202.91,25.8826198,1202.92,13.3068056
3062,2023-01-02,1672638621.0,1202.91,25.8826198,1202.92,13.3068056
3063,2023-01-02,1672638622.0,1202.91,25.8826198,1202.92,13.3068056
3064,2023-01-02,1672638623.0,1202.91,25.8826198,1202.92,11.0068056
3065,2023-01-02,1672638624.0,1202.91,25.8826198,1202.92,11.0068056
3066,2023-01-02,1672638625.0,1202.91,25.8826198,1202.92,13.3068056
3067,2023-01-02,1672638626.0,1202.91,25.8826198,1202.92,11.0068056
3068,2023-01-02,1672638627.0,1202.91,30.8826198,1202.92,11.0068056
3069,2023-01-02,1672638628.0,1202.91,30.8826198,1202.92,4.0068056
3070,2023-01-02,1672638629.0,1202.92,16.1871679,1202.93,10.3227698
3071,2023-01-02,1672638630.0,1202.92,16.1871679,1202.93,10.3227698
3072,2023-01-02,1672638631.0,1202.92,16.1871679,1202.93,10.3227698
3073,2023-01-02,1672638632.0,1202.92,16.1871679,1202.93,10.3227698
3074,2023-01-02,1672638633.0,1202.92,16.1871679,1202.93,10.3227698
3075,2023-01-02,1672638634.0,1202.92,15.5479156,1202.93,17.3917868
3076,2023-01-02,1672638635.0,1202.92,15.5479156,1202.93,17.3917868
3077,2023-01-02,1672638636.0,1202.92,15.5479156,1202.93,19.4431065
3078,2023-01-02,1672638637.0,1202.8,29.8026169,1202.81,12.9429045
3079,2023-01-02,1672638638.0,1202.8,29.3721952,1202.81,3.0
3080,2023-01-02,1672638639.0,1202.8,29.3721952,1202.81,3.0
3081,2023-01-02,1672638640.0,1202.8,29.3730491,1202.81,3.0
3082,2023-01-02,1672638641.0,1202.8,24.3730491,1202.81,6.9756122
3083,2023-01-02,1672638642.0,1202.8,29.3730491,1202.81,6.9756122
3084,2023-01-02,1672638643.0,1202.8,29.3730491,1202.81,2.9973966
3085,2023-01-02,1672638644.0,1202.8,29.3730491,1202.81,2.9973966
3086,2023-01-02,1672638645.0,1202.8,24.3730491,1202.81,2.9973966
3087,2023-01-02,1672638646.0,1202.8,24.3730491,1202.81,2.9973966
3088,2023-01-02,1672638647.0,1202.8,24.3730491,1202.81,2.9973966
3089,2023-01-02,1672638648.0,1202.8,24.3730491,1202.81,2.9973966
3090,2023-01-02,1672638649.0,1202.8,29.3730491,1202.81,2.9973966
3091,2023-01-02,1672638650.0,1202.8,29.3730491,1202.81,2.9973966
3092,2023-01-02,1672638651.0,1202.8,24.3730491,1202.81,6.5340424
3093,2023-01-02,1672638652.0,1202.8,24.3730491,1202.81,6.5340424
3094,2023-01-02,1672638653.0,1202.8,24.3730491,1202.81,6.5340424
3095,2023-01-02,1672638654.0,1202.8,24.3730491,1202.81,6.5340424
3096,2023-01-02,1672638655.0,1202.8,24.3730491,1202.81,6.5340424
3097,2023-01-02,1672638656.0,1202.8,24.3730491,1202.81,8.5988948
3098,2023-01-02,1672638657.0,1202.8,24.3730491,1202.81,8.5988948
3099,2023-01-02,1672638658.0,1202.8,24.3730491,1202.81,6.5340424
3100,2023-01-02,1672638659.0,1202.8,24.3730491,1202.81,6.5340424
3101,2023-01-02,1672638660.0,1202.8,24.3730491,1202.81,8.5988948
3102,2023-01-02,1672638661.0,1202.8,24.3730491,1202.81,8.5988948
3103,2023-01-02,1672638662.0,1202.8,24.3730491,1202.81,8.5988948
3104,2023-01-02,1672638663.0,1202.8,24.3730491,1202.81,8.5988948
3105,2023-01-02,1672638664.0,1202.8,24.3730491,1202.81,8.5988948
3106,2023-01-02,1672638665.0,1202.8,24.3730491,1202.81,8.5988948
3107,2023-01-02,1672638666.0,1202.8,24.3730491,1202.81,8.5988948
3108,2023-01-02,1672638667.0,1202.8,24.3730491,1202.81,8.5988948
3109,2023-01-02,1672638668.0,1202.8,24.3730491,1202.81,8.5988948
3110,2023-01-02,1672638669.0,1202.8,24.3730491,1202.81,8.5988948
3111,2023-01-02,1672638670.0,1202.8,24.3730491,1202.81,15.5988948
3112,2023-01-02,1672638671.0,1202.8,24.3730491,1202.81,15.5988948
3113,2023-01-02,1672638672.0,1202.8,24.3730491,1202.81,15.5988948
3114,2023-01-02,1672638673.0,1202.8,24.3730491,1202.81,15.5988948
3115,2023-01-02,1672638674.0,1202.8,24.3730491,1202.81,13.5340424
3116,2023-01-02,1672638675.0,1202.8,24.3730491,1202.81,15.5988948
3117,2023-01-02,1672638676.0,1202.8,24.3730491,1202.81,13.5340424
3118,2023-01-02,1672638677.0,1202.8,24.3730491,1202.81,15.5988948
3119,2023-01-02,1672638678.0,1202.8,24.3730491,1202.81,15.5988948
3120,2023-01-02,1672638679.0,1202.8,24.3730491,1202.81,15.5988948
3121,2023-01-02,1672638680.0,1202.8,24.3730491,1202.81,15.5988948
3122,2023-01-02,1672638681.0,1202.8,24.3730491,1202.81,15.5988948
3123,2023-01-02,1672638682.0,1202.8,18.3500446,1202.81,15.5988948
3124,2023-01-02,1672638683.0,1202.8,18.3500446,1202.81,15.5988948
3125,2023-01-02,1672638684.0,1202.8,18.3500446,1202.81,15.5988948
3126,2023-01-02,1672638685.0,1202.8,18.3500446,1202.81,15.5988948
3127,2023-01-02,1672638686.0,1202.8,18.3500446,1202.81,15.5988948
3128,2023-01-02,1672638687.0,1202.8,18.3500446,1202.81,15.5988948
3129,2023-01-02,1672638688.0,1202.8,18.3500446,1202.81,15.5988948
3130,2023-01-02,1672638689.0,1202.8,18.3500446,1202.81,15.5988948
3131,2023-01-02,1672638690.0,1202.8,18.3500446,1202.81,15.5988948
3132,2023-01-02,1672638691.0,1202.8,18.3500446,1202.81,15.5988948
3133,2023-01-02,1672638692.0,1202.8,18.3500446,1202.81,15.5988948
3134,2023-01-02,1672638693.0,1202.8,18.3500446,1202.81,15.5988948
3135,2023-01-02,1672638694.0,1202.65,26.1418443,1202.66,26.6859409
3136,2023-01-02,1672638695.0,1202.65,15.979581,1202.66,26.6859409
3137,2023-01-02,1672638696.0,1202.65,15.979581,1202.66,26.6859409
3138,2023-01-02,1672638697.0,1202.65,15.979581,1202.66,26.6859409
3139,2023-01-02,1672638698.0,1202.65,15.979581,1202.66,26.6859409
3140,2023-01-02,1672638699.0,1202.65,15.979581,1202.66,26.6859409
3141,2023-01-02,1672638700.0,1202.65,15.979581,1202.66,26.6859409
3142,2023-01-02,1672638701.0,1202.65,15.979581,1202.66,26.6859409
3143,2023-01-02,1672638702.0,1202.65,15.979581,1202.66,26.6859409
3144,2023-01-02,1672638703.0,1202.65,15.979581,1202.66,26.6859409
3145,2023-01-02,1672638704.0,1202.65,15.979581,1202.66,28.9859409
3146,2023-01-02,1672638705.0,1202.65,15.979581,1202.66,28.9859409
3147,2023-01-02,1672638706.0,1202.64,0.0867457,1202.65,18.2136868
3148,2023-01-02,1672638707.0,1202.64,11.9729851,1202.65,28.8032198
3149,2023-01-02,1672638708.0,1202.64,11.9729851,1202.65,28.8032198
3150,2023-01-02,1672638709.0,1202.64,11.9729851,1202.65,28.8032198
3151,2023-01-02,1672638710.0,1202.64,11.9729851,1202.65,28.8032198
3152,2023-01-02,1672638711.0,1202.64,11.9729851,1202.65,28.8032198
3153,2023-01-02,1672638712.0,1202.64,11.9729851,1202.65,28.7861703
3154,2023-01-02,1672638713.0,1202.64,11.9729851,1202.65,28.7861703
3155,2023-01-02,1672638714.0,1202.64,0.0867457,1202.65,28.623339
3156,2023-01-02,1672638715.0,1202.51,28.7226658,1202.52,24.3546635
3157,2023-01-02,1672638716.0,1202.51,28.7226658,1202.52,17.3243322
3158,2023-01-02,1672638717.0,1202.51,33.7226658,1202.52,17.3070718
3159,2023-01-02,1672638718.0,1202.51,33.7226658,1202.52,17.3070718
3160,2023-01-02,1672638719.0,1202.51,33.7226658,1202.52,17.3070718
3161,2023-01-02,1672638720.0,1202.51,33.7226658,1202.52,17.3070718
3162,2023-01-02,1672638721.0,1202.51,36.0226658,1202.52,13.3738637
3163,2023-01-02,1672638722.0,1202.51,36.0226658,1202.52,13.3738637
3164,2023-01-02,1672638723.0,1202.51,36.0226658,1202.52,13.3738637
3165,2023-01-02,1672638724.0,1202.51,36.0226658,1202.52,13.3738637
3166,2023-01-02,1672638725.0,1202.51,36.0226658,1202.52,13.3738637
3167,2023-01-02,1672638726.0,1202.51,36.0226658,1202.52,13.3738637
3168,2023-01-02,1672638727.0,1202.51,36.0226658,1202.52,13.3738637
3169,2023-01-02,1672638728.0,1202.51,36.0226658,1202.52,13.3738637
3170,2023-01-02,1672638729.0,1202.51,36.0226658,1202.52,13.3738637
3171,2023-01-02,1672638730.0,1202.51,36.0226658,1202.52,13.3738637
3172,2023-01-02,1672638731.0,1202.51,36.0226658,1202.52,13.3722046
3173,2023-01-02,1672638732.0,1202.51,36.0226658,1202.52,13.3577295
3174,2023-01-02,1672638733.0,1202.51,36.0225146,1202.52,13.3577295
3175,2023-01-02,1672638734.0,1202.51,35.9739026,1202.52,13.3577295
3176,2023-01-02,1672638735.0,1202.51,35.9739026,1202.52,13.3577295
3177,2023-01-02,1672638736.0,1202.51,35.9739026,1202.52,13.3577295
3178,2023-01-02,1672638737.0,1202.51,35.9739026,1202.52,13.3577295
3179,2023-01-02,1672638738.0,1202.51,35.9739026,1202.52,13.3577295
3180,2023-01-02,1672638739.0,1202.51,33.6739026,1202.52,13.3577295
3181,2023-01-02,1672638740.0,1202.51,35.8119014,1202.52,13.3577295
3182,2023-01-02,1672638741.0,1202.51,35.8119014,1202.52,13.3577295
3183,2023-01-02,1672638742.0,1202.51,35.8119014,1202.52,9.3577295
3184,2023-01-02,1672638743.0,1202.51,35.8119014,1202.52,9.3561593
3185,2023-01-02,1672638744.0,1202.51,35.8119014,1202.52,9.3561593
3186,2023-01-02,1672638745.0,1202.51,35.8119014,1202.52,0.2181529
3187,2023-01-02,1672638746.0,1202.51,35.8119014,1202.52,0.2181529
3188,2023-01-02,1672638747.0,1202.63,35.2935945,1202.64,9.8537854
3189,2023-01-02,1672638748.0,1202.63,30.2935945,1202.64,9.8537854
3190,2023-01-02,1672638749.0,1202.63,30.2935945,1202.64,9.8537854
3191,2023-01-02,1672638750.0,1202.63,30.2890949,1202.64,9.8537854
3192,2023-01-02,1672638751.0,1202.63,30.2890949,1202.64,9.8537854
3193,2023-01-02,1672638752.0,1202.63,30.2445571,1202.64,9.8537854
3194,2023-01-02,1672638753.0,1202.63,30.2445571,1202.64,9.8537854
3195,2023-01-02,1672638754.0,1202.63,30.2425413,1202.64,9.8537854
3196,2023-01-02,1672638755.0,1202.63,30.2425413,1202.64,9.8537854
3197,2023-01-02,1672638756.0,1202.63,30.2425413,1202.64,9.8537854
3198,2023-01-02,1672638757.0,1202.63,30.2425413,1202.64,9.8537854
3199,2023-01-02,1672638758.0,1202.63,30.2425413,1202.64,9.8537854
3200,2023-01-02,1672638759.0,1202.63,30.2425413,1202.64,9.8537854
3201,2023-01-02,1672638760.0,1202.63,30.2425413,1202.64,9.8537854
3202,2023-01-02,1672638761.0,1202.63,30.2425413,1202.64,9.7657359
3203,2023-01-02,1672638762.0,1202.63,30.2425413,1202.64,9.836738
3204,2023-01-02,1672638763.0,1202.63,30.2425413,1202.64,9.8165672
3205,2023-01-02,1672638764.0,1202.63,30.2425413,1202.64,9.8165672
3206,2023-01-02,1672638765.0,1202.63,30.2425413,1202.64,9.8165672
3207,2023-01-02,1672638766.0,1202.63,30.2425413,1202.64,9.8165672
3208,2023-01-02,1672638767.0,1202.63,30.2425413,1202.64,9.8084276
3209,2023-01-02,1672638768.0,1202.63,30.2425413,1202.64,9.7765475
3210,2023-01-02,1672638769.0,1202.63,30.2425413,1202.64,9.7751909
3211,2023-01-02,1672638770.0,1202.63,30.2425413,1202.64,9.7751909
3212,2023-01-02,1672638771.0,1202.63,30.2425413,1202.64,11.8400433
3213,2023-01-02,1672638772.0,1202.63,30.2425413,1202.64,9.7751909
3214,2023-01-02,1672638773.0,1202.63,30.2425413,1202.64,9.7751909
3215,2023-01-02,1672638774.0,1202.63,30.2425413,1202.64,9.7751909
3216,2023-01-02,1672638775.0,1202.63,30.2425413,1202.64,9.7751909
3217,2023-01-02,1672638776.0,1202.63,30.2425413,1202.64,9.7751909
3218,2023-01-02,1672638777.0,1202.63,30.2425413,1202.64,9.7751909
3219,2023-01-02,1672638778.0,1202.63,30.2425413,1202.64,9.7751909
3220,2023-01-02,1672638779.0,1202.63,30.2425413,1202.64,9.7751909
3221,2023-01-02,1672638780.0,1202.63,30.2425413,1202.64,9.7751909
3222,2023-01-02,1672638781.0,1202.63,30.2425413,1202.64,9.7751909
3223,2023-01-02,1672638782.0,1202.63,30.2425413,1202.64,9.7751909
3224,2023-01-02,1672638783.0,1202.63,30.2425413,1202.64,9.7751909
3225,2023-01-02,1672638784.0,1202.63,35.2425413,1202.64,9.7751909
3226,2023-01-02,1672638785.0,1202.63,35.2425413,1202.64,9.7751909
3227,2023-01-02,1672638786.0,1202.63,35.2425413,1202.64,9.7751909
3228,2023-01-02,1672638787.0,1202.8,32.7440728,1202.81,0.0006679
3229,2023-01-02,1672638788.0,1202.98,0.8614157,1202.99,0.0440228
3230,2023-01-02,1672638789.0,1202.99,33.1107359,1203.0,10.8439223
